m1,b1,m2,b2,m3,b3,mode,load,tput_m1,tput_m2,tput_m3,total_p90_m1,total_p90_m2,total_p90_m3,total_p99_m1,total_p99_m2,total_p99_m3,total_p100_m1,total_p100_m2,total_p100_m3,slo_m1,slo_violation_m1,slo_m2,slo_violation_m2,slo_m3,slo_violation_m3,slo_violation_no
resnet152,32,efficientnet_b7,2,vgg16,8,mig,1.0,557.3435997596192,94.10519698190048,403.671599355775,59.11517143249512,21.63095474243164,20.09973526000977,60.08444786071777,22.4068021774292,21.03119850158691,66.91098213195801,27.843475341796875,24.92690086364746,95.725,0,102.865,0,20.475,1,1
vgg13,32,inception_v3,16,resnet18,4,mps-uncap,1.0,1660.5137970773312,282.5008449357849,341.434103457478,20.4744815826416,58.56609344482422,18.49627494812012,21.279211044311523,59.56024169921875,20.183410644531246,28.372764587402344,64.3620491027832,27.382373809814453,57.4,0,40.355,1,8.295,1,2
vgg13,32,inception_v3,16,resnet18,4,mig,1.0,885.2306539342254,897.6969882156263,1383.3679212165946,36.61448955535889,18.10169219970703,2.977609634399414,38.454883098602295,19.219455718994137,3.267061710357667,43.80893707275391,30.565261840820312,13.688802719116213,57.4,0,40.355,0,8.295,1,1
efficientnet_b5,32,alexnet,16,resnet34,16,mps-uncap,1.0,670.4276685991647,3819.5692165346136,986.662883494288,48.57015609741211,5.939722061157227,21.30305767059326,49.541730880737305,6.880044937133789,23.70758056640625,56.7011833190918,11.714935302734377,26.07941627502441,106.645,0,6.755,1,15.085,1,2
efficientnet_b5,32,alexnet,16,resnet34,16,mig,1.0,505.3157420587339,4027.389537618279,1301.601751489269,64.02788162231445,4.216670989990234,12.703418731689457,65.96605777740479,5.247850418090819,14.30739402770996,71.31576538085938,13.657331466674805,20.786523818969727,106.645,0,6.755,1,15.085,1,2
resnet34,32,densenet161,2,vgg16,2,mps-uncap,1.0,2666.6498041679474,82.63166278762567,428.8873664297766,12.54112720489502,25.58932304382324,6.41942024230957,13.11207056045532,27.22651481628418,7.187497615814208,23.57316017150879,30.381441116333008,13.106107711791992,25.375,0,78.12,0,7.77,1,1
resnet34,32,densenet161,2,vgg16,2,mig,1.0,2192.692541852964,120.21315922321956,294.3825667923029,14.947891235351562,16.89004898071289,6.862401962280273,16.55559539794922,17.62533187866211,7.13205099105835,31.671762466430664,26.355981826782227,19.25277709960937,25.375,1,78.12,0,7.77,1,2
resnet152,16,efficientnet_b6,8,mobilenet_v2,8,mps-uncap,1.0,529.058323143931,285.57858791216285,1282.9226987412696,30.733346939086918,28.798627853393555,7.72404670715332,31.260156631469727,29.287919998168945,9.284710884094237,42.38963127136231,38.44118118286133,19.751310348510746,64.33,0,87.815,0,20.475,0,0
resnet152,16,efficientnet_b6,8,mobilenet_v2,8,mig,1.0,523.0595732534902,223.6656571771429,1531.0387430380906,30.92978000640869,36.042213439941406,5.40461540222168,32.13609218597412,36.84872388839722,5.789690017700195,44.08502578735352,46.762943267822266,19.978046417236328,64.33,0,87.815,0,20.475,0,0
vgg19,2,mobilenet_v3_small,4,resnet34,4,mps-uncap,1.0,594.323986633315,954.6556606782746,789.5344563325805,3.5164356231689453,4.390239715576172,5.464482307434082,3.692626953125,4.555702209472656,5.705595016479492,14.972448348999023,13.324499130249023,16.422271728515625,8.855,1,20.755,0,13.72,1,2
vgg19,2,mobilenet_v3_small,4,resnet34,4,mig,1.0,416.56857999583633,963.2365047357,865.8271502267118,4.854917526245117,4.206418991088867,4.703044891357422,5.149602890014648,4.3477559089660645,5.097734928131104,17.085552215576172,11.846542358398438,18.14794540405273,8.855,1,20.755,0,13.72,1,2
vgg16,2,efficientnet_b5,2,squeezenet1_1,2,mps-uncap,1.0,719.444988606004,125.6626965793715,955.4177423644918,2.933025360107422,16.351962089538574,2.3949146270751958,3.0972957611083984,16.84654474258423,2.617754936218261,14.648914337158203,25.80547332763672,14.47916030883789,7.77,1,74.445,0,8.68,1,2
vgg16,2,efficientnet_b5,2,squeezenet1_1,2,mig,1.0,487.70283587780034,130.16030201058004,1155.6182118271995,4.137277603149414,15.838146209716797,1.7626285552978516,4.365105628967285,16.656994819641113,1.8637704849243169,18.105268478393555,22.33743667602539,16.194820404052734,7.77,1,74.445,0,8.68,1,2
densenet201,4,inception_v3,4,squeezenet1_0,2,mps-uncap,1.0,191.76137484879257,456.7734840378492,1054.618196084439,21.163129806518555,9.075331687927246,2.217626571655274,21.74110412597657,9.465556144714355,2.760114669799807,31.974315643310547,21.56209945678711,15.037298202514648,95.2,0,40.425,0,9.485,1,1
densenet201,4,inception_v3,4,squeezenet1_0,2,mig,1.0,190.57224824163507,454.85375869281074,1122.5045232601256,21.302366256713867,8.948564529418945,1.8843889236450209,22.092113494873047,9.30875301361084,2.1300005912780757,30.21073341369629,23.27609062194824,13.755083084106444,95.2,0,40.425,0,9.485,1,1
resnet50,16,densenet201,8,squeezenet1_0,8,mps-uncap,1.0,1319.5355499444297,233.09915285165144,1612.1711475468967,12.862205505371094,35.23240089416504,6.086087226867676,13.288259506225586,35.89468955993652,7.055230140686035,23.42438697814941,44.47245597839356,14.168262481689451,26.39,0,95.76,0,9.765,1,1
resnet50,16,densenet201,8,squeezenet1_0,8,mig,1.0,1102.7959933925672,320.9262483472646,1494.616080832848,14.806413650512695,25.194764137268063,5.567312240600586,16.071162223815918,26.44437551498413,6.090445518493649,27.64153480529785,37.34016418457031,19.533395767211918,26.39,1,95.76,0,9.765,1,2
densenet201,32,alexnet,16,resnet50,16,mps-uncap,1.0,505.66098898562456,3997.1893815739454,910.903930553387,65.04666805267334,5.312442779541016,20.518779754638672,66.49277210235594,7.017910480499273,22.17652797698974,70.82366943359375,13.946771621704102,28.742551803588867,94.15,0,6.755,1,26.39,1,2
densenet201,32,alexnet,16,resnet50,16,mig,1.0,611.928007161929,4051.638695788394,658.6831384605613,52.887558937072754,4.197835922241211,24.65052604675293,55.28568506240845,4.850096702575685,25.444250106811523,61.7983341217041,9.119272232055664,28.147220611572266,94.15,0,6.755,1,26.39,1,2
efficientnet_b5,8,mobilenet_v2,8,mobilenet_v2,8,mps-uncap,1.0,472.80027412367633,1687.6675783979017,1687.4442542353256,17.381954193115238,5.805301666259766,5.820989608764648,17.853078842163086,6.163444519042968,6.182777881622315,27.63652801513672,16.06917381286621,17.113208770751953,74.76,0,20.475,0,20.475,0,0
efficientnet_b5,8,mobilenet_v2,8,mobilenet_v2,8,mig,1.0,480.6426849095548,1563.3552123306724,1543.2449696745034,16.908740997314453,5.318403244018555,5.396604537963867,17.908201217651367,5.84799766540527,5.890574455261236,30.16519546508789,20.546913146972656,16.760587692260742,74.76,0,20.475,1,20.475,0,1
resnet101,4,densenet201,2,mobilenet_v3_large,2,mps-uncap,1.0,434.9640733925272,94.26261436771507,395.3839327082866,9.418320655822754,21.51782512664795,5.119085311889648,9.720721244812012,22.108478546142575,5.310082435607911,17.293453216552734,29.349803924560547,13.942956924438477,43.785,0,95.025,0,24.395,0,0
resnet101,4,densenet201,2,mobilenet_v3_large,2,mig,1.0,419.8642787388881,93.9222242846252,398.3709562975456,9.629964828491213,21.51346206665039,5.075693130493164,9.960613250732422,22.45160818099976,5.273985862731934,22.99356460571289,31.98719024658203,15.075206756591797,43.785,0,95.025,0,24.395,0,0
vgg19,8,squeezenet1_1,8,squeezenet1_1,8,mps-uncap,1.0,891.2224185050327,1448.8579283544705,1303.844110170971,9.283113479614258,6.613731384277344,7.116746902465821,9.595870971679688,6.9657087326049805,7.476398944854736,19.458770751953125,16.753196716308594,16.269683837890625,23.275,0,8.855,1,8.855,1,2
vgg19,8,squeezenet1_1,8,squeezenet1_1,8,mig,1.0,559.3306236948886,2394.216508525786,2378.2168443883183,14.56599235534668,3.545045852661133,3.571653366088868,15.341370105743406,4.096760749816894,4.188919067382811,21.921396255493164,18.094539642333984,16.879558563232422,23.275,0,8.855,1,8.855,1,2
inception_v3,32,inception_v3,16,resnet34,2,mps-uncap,1.0,1788.188924062851,1058.0120357320768,428.7073367234279,18.612384796142575,15.9245491027832,6.569147109985352,19.59952116012573,16.910479068756104,7.875003814697266,31.00776672363281,27.96459197998047,16.16692543029785,39.27,0,40.355,0,13.825,1,1
inception_v3,32,inception_v3,16,resnet34,2,mig,1.0,1575.0133574303431,934.0200444758244,540.2232178048015,20.746469497680664,17.424583435058594,3.7741661071777344,22.350516319274902,18.51861000061035,3.9467811584472656,37.63246536254883,31.52036666870117,17.740488052368164,39.27,0,40.355,0,13.825,1,1
resnet152,32,resnet50,2,squeezenet1_0,4,mps-uncap,1.0,846.783513306363,209.9449376168333,954.4591365966868,38.13817501068115,12.06936836242676,7.354736328125002,38.64542484283447,14.32404041290284,8.339223861694336,49.63111877441406,18.50104331970215,14.704465866088867,95.725,0,24.115,0,9.59,1,1
resnet152,32,resnet50,2,squeezenet1_0,4,mig,1.0,563.7691009599623,400.06036240064367,1419.1073635360635,57.09071159362793,5.071878433227539,2.884769439697265,59.09693956375122,5.279858112335205,3.100337982177735,61.81454658508301,12.237071990966797,10.038614273071287,95.725,0,24.115,0,9.59,1,1
mobilenet_v3_large,32,efficientnet_b5,4,mobilenet_v3_large,8,mps-uncap,1.0,3906.623289420819,213.57337503486772,1403.790484814339,8.897686004638672,19.75059509277344,6.306886672973633,9.73057746887207,20.6315279006958,6.972274780273437,18.140316009521484,30.09653091430664,13.773918151855469,25.025,0,73.14999999999999,0,24.71,0,0
mobilenet_v3_large,32,efficientnet_b5,4,mobilenet_v3_large,8,mig,1.0,3090.5458810772816,257.5377587648121,1595.969845380296,10.777258872985842,15.695905685424805,5.095958709716797,11.956260204315193,16.203384399414062,5.321300029754638,18.09096336364746,22.934436798095703,9.747743606567385,25.025,0,73.14999999999999,0,24.71,0,0
densenet201,32,efficientnet_b5,32,inception_v3,16,mps-uncap,1.0,451.12798663028815,597.4665285944974,459.0185834150058,75.71992874145508,56.1976432800293,39.23146724700928,78.51357936859131,57.88092613220215,41.599743366241455,80.37734031677246,68.91298294067383,44.26002502441406,94.15,0,106.645,0,40.355,1,1
densenet201,32,efficientnet_b5,32,inception_v3,16,mig,1.0,618.5939903787189,308.67650987175983,917.5679524776524,52.09317207336426,104.17699813842772,17.64073371887207,56.47060394287109,108.42946767807008,18.879990577697704,58.20989608764648,113.51203918457033,25.36273002624512,94.15,0,106.645,1,40.355,0,1
densenet121,32,resnet18,2,resnet34,32,mps-uncap,1.0,951.9042015594932,384.7807026831196,2479.30719637634,35.59699058532715,9.00118350982666,16.824531555175785,36.35787487030029,11.915297508239746,18.209667205810547,42.11878776550293,12.9852294921875,20.725250244140625,59.535,0,8.33,1,25.375,0,1
densenet121,32,resnet18,2,resnet34,32,mig,1.0,976.4468021205854,946.6596201092876,1369.001608517421,33.28719139099121,2.151989936828613,23.88172149658203,35.162620544433594,2.295949459075927,25.61597347259522,42.63806343078613,11.684894561767578,30.12561798095703,59.535,0,8.33,1,25.375,1,2
vgg13,32,mobilenet_v2,4,resnet152,32,mps-uncap,1.0,1516.7458984170826,172.67807404574305,253.0355479096102,24.36196804046631,30.375576019287116,128.24530601501465,25.529470443725582,37.83162117004394,133.58683586120603,30.063390731811523,39.61610794067383,140.07139205932617,57.4,0,20.37,1,95.725,1,2
vgg13,32,mobilenet_v2,4,resnet152,32,mig,1.0,896.1561650162173,993.4242474419608,331.4066960773008,36.09151840209961,4.055500030517578,97.02818393707275,38.008131980896,4.265730381011963,99.18133020401,40.2979850769043,10.197639465332031,101.53961181640624,57.4,0,20.37,0,95.725,1,1
vgg11,16,mobilenet_v3_small,8,mobilenet_v3_small,8,mps-uncap,1.0,2296.8107928516856,1148.2698535314332,968.2543968514368,7.208585739135742,7.642412185668945,9.747695922851562,7.8936195373535165,8.534684181213379,10.77651023864746,18.341064453125,17.304420471191406,16.656160354614258,21.77,0,21.385,0,21.385,0,0
vgg11,16,mobilenet_v3_small,8,mobilenet_v3_small,8,mig,1.0,1246.6696882280546,1918.10424112326,1927.223593191728,13.126850128173828,4.224777221679688,4.203557968139648,14.59775924682617,4.44530963897705,4.422333240509033,30.11631965637207,11.035680770874023,17.694473266601562,21.77,1,21.385,0,21.385,0,1
alexnet,8,resnet152,2,resnet152,8,mps-uncap,1.0,4187.7695610990095,120.91434771108496,443.5238457003255,2.1622180938720703,17.032718658447266,18.531370162963867,2.6085376739501958,17.43521690368652,18.91055583953857,13.214349746704102,29.242753982543945,27.34565734863281,4.585,1,63.56,0,64.155,0,1
alexnet,8,resnet152,2,resnet152,8,mig,1.0,4198.25188609114,145.09783268786336,304.51232335217406,2.016305923461914,14.029741287231444,26.46322250366211,2.3796558380126958,14.635841846466066,28.061432838439945,16.587257385253906,27.65202522277832,39.86024856567383,4.585,1,63.56,0,64.155,0,1
vgg19,2,densenet161,2,densenet169,4,mps-uncap,1.0,579.7632925359283,119.19128108206738,220.67677294422757,3.754520416259766,17.159152030944824,18.974018096923828,4.087924957275391,17.68029928207397,19.916329383850098,17.93217658996582,30.69925308227539,33.88476371765137,8.855,1,78.12,0,78.855,0,1
vgg19,2,densenet161,2,densenet169,4,mig,1.0,414.1830624848664,122.43814471849656,229.3244946853019,4.985451698303223,16.646742820739746,17.770051956176758,5.197417736053466,17.33027696609497,18.49088430404663,17.852067947387695,30.074596405029297,25.681257247924805,8.855,1,78.12,0,78.855,0,1
vgg13,16,densenet161,2,efficientnet_b6,8,mps-uncap,1.0,1499.813932527839,36.83684275257708,117.7305335515462,11.368083953857422,58.03465843200684,71.29240036010742,11.85626983642578,60.796968936920166,73.02718162536621,20.033836364746094,61.83576583862305,74.5096206665039,30.835,0,78.12,0,87.815,0,0
vgg13,16,densenet161,2,efficientnet_b6,8,mig,1.0,852.4375467845995,120.09443193156912,223.1109334018586,19.010567665100098,16.838383674621582,36.10286712646485,19.876394271850582,17.7054762840271,36.850881576538086,26.468753814697266,29.423236846923828,49.817800521850586,30.835,0,78.12,0,87.815,0,0
efficientnet_b6,4,resnet101,4,squeezenet1_0,2,mps-uncap,1.0,213.52255352037972,426.56006795014594,996.9151175600337,19.59002017974853,9.695649147033691,2.582430839538574,20.22092342376709,10.040545463562008,3.206491470336914,30.34019470214844,22.99809455871582,16.092300415039062,85.855,0,43.785,0,9.485,1,1
efficientnet_b6,4,resnet101,4,squeezenet1_0,2,mig,1.0,225.9279519146055,355.7888272044399,1121.827636259801,18.01466941833496,11.926054954528809,1.867532730102539,18.660564422607425,12.316250801086428,2.162504196166995,27.175426483154297,22.78995513916016,12.93659210205078,85.855,0,43.785,0,9.485,1,1
